,x,y
0,78.0,503.6192725206405
1,83.37373737373737,500.0036335438324
2,88.74747474747474,496.4463759042346
3,94.12121212121212,492.946825802567
4,99.4949494949495,489.50433315680584
5,104.86868686868686,486.1182707202123
6,110.24242424242425,482.7880331993627
7,115.61616161616162,479.51303637217717
8,120.98989898989899,476.29271620595085
9,126.36363636363636,473.12652797538135
10,131.73737373737373,470.0139453806006
11,137.11111111111111,466.9544596652031
12,142.4848484848485,463.947578734275
13,147.85858585858585,460.9928262724258
14,153.23232323232324,458.08974086181627
15,158.60606060606062,455.2378751001875
16,163.97979797979798,452.43679471889317
17,169.35353535353534,449.68607770092643
18,174.72727272727272,446.9853133989506
19,180.1010101010101,444.33410165332924
20,185.47474747474746,441.7320519101549
21,190.84848484848484,439.178782339279
22,196.22222222222223,436.673918952342
23,201.59595959595958,434.2170947208021
24,206.96969696969697,431.8079486939652
25,212.34343434343435,429.4461251170155
26,217.7171717171717,427.1312725490432
27,223.0909090909091,424.86304298107547
28,228.46464646464648,422.64109095410595
29,233.83838383838383,420.46507267712394
30,239.21212121212122,418.33464514514395
31,244.58585858585857,416.24946525723635
32,249.95959595959596,414.20918893455485
33,255.33333333333334,412.2134702383687
34,260.70707070707067,410.2619604880908
35,266.0808080808081,408.35430737930693
36,271.45454545454544,406.4901541018065
37,276.8282828282828,404.66913845761167
38,282.2020202020202,402.8908919790067
39,287.57575757575756,401.1550390465679
40,292.9494949494949,399.46119600719317
41,298.32323232323233,397.80897029213145
42,303.6969696969697,396.1979595350126
43,309.07070707070704,394.6277506898768
44,314.44444444444446,393.0979191492043
45,319.8181818181818,391.60802786194483
46,325.19191919191917,390.1576264515473
47,330.5656565656566,388.74625033398956
48,335.93939393939394,387.37341983580797
49,341.3131313131313,386.0386393121267
50,346.6868686868687,384.7413962646877
51,352.06060606060606,383.4811604598802
52,357.4343434343434,382.25738304677026
53,362.80808080808083,381.0694956751304
54,368.1818181818182,379.9169096134694
55,373.55555555555554,378.79901486706143
56,378.92929292929296,377.71517929597627
57,384.3030303030303,376.6647477331085
58,389.67676767676767,375.64704110220725
59,395.050505050505,374.6613555359056
60,400.42424242424244,373.70696149375084
61,405.7979797979798,372.783102880233
62,411.17171717171715,371.88899616281554
63,416.54545454545456,371.02382948996444
64,421.9191919191919,370.18676180917777
65,427.2929292929293,369.37692198501526
66,432.6666666666667,368.5934079171284
67,438.04040404040404,367.8352856582895
68,443.4141414141414,367.10158853242143
69,448.7878787878788,366.39131625262735
70,454.16161616161617,365.7034340392203
71,459.5353535353535,365.0368717377529
72,464.9090909090909,364.3905229370466
73,470.2828282828283,363.76324408722155
74,475.65656565656565,363.1538536177265
75,481.030303030303,362.56113105536764
76,486.4040404040404,361.983816142339
77,491.77777777777777,361.4206079542515
78,497.1515151515151,360.87016401816305
79,502.52525252525254,360.33109943060765
80,507.8989898989899,359.8019859756255
81,513.2727272727273,359.28135124279197
82,518.6464646464647,358.7676777452479
83,524.0202020202021,358.25940203772893
84,529.3939393939394,357.75491383459484
85,534.7676767676768,357.2525551278597
86,540.1414141414141,356.7506193052208
87,545.5151515151515,356.247350268089
88,550.8888888888889,355.74094154961796
89,556.2626262626263,355.2295354327334
90,561.6363636363636,354.7112220681637
91,567.0101010101009,354.18403859246826
92,572.3838383838383,353.64596824606804
93,577.7575757575758,353.0949394912751
94,583.1313131313132,352.5288251303214
95,588.5050505050506,351.94544142338947
96,593.8787878787879,351.34254720664154
97,599.2525252525253,350.71784301024877
98,604.6262626262626,350.0689701764217
99,610.0,349.39350997743907
