,x,y
0,251.0,751.0960776916008
1,254.04040404040404,746.3929724192674
2,257.0808080808081,741.8208766603422
3,260.1212121212121,737.3755389266702
4,263.16161616161617,733.052810272349
5,266.2020202020202,728.8486432018732
6,269.24242424242425,724.7590905782807
7,272.2828282828283,720.7803045312977
8,275.32323232323233,716.9085353654815
9,278.3636363636364,713.1401304683714
10,281.4040404040404,709.4715332186286
11,284.44444444444446,705.8992818941848
12,287.4848484848485,702.4200085803866
13,290.52525252525254,699.0304380781402
14,293.5656565656566,695.7273868120584
15,296.6060606060606,692.5077617386037
16,299.64646464646466,689.3685592542365
17,302.6868686868687,686.3068641035576
18,305.72727272727275,683.3198482874556
19,308.7676767676768,680.4047699712511
20,311.80808080808083,677.5589723928427
21,314.8484848484849,674.7798827708524
22,317.8888888888889,672.0650112127705
23,320.92929292929296,669.411949623101
24,323.969696969697,666.8183706115075
25,327.01010101010104,664.2820264009584
26,330.0505050505051,661.8007477358713
27,333.09090909090907,659.3724427902603
28,336.1313131313131,656.995096075879
29,339.17171717171715,654.6667673503681
30,342.2121212121212,652.3855905253989
31,345.25252525252523,650.1497725748204
32,348.2929292929293,647.9575924428033
33,351.3333333333333,645.8073999519858
34,354.37373737373736,643.6976147116188
35,357.4141414141414,641.6267250257121
36,360.45454545454544,639.593286801179
37,363.4949494949495,637.5959224559809
38,366.5353535353535,635.6333198272754
39,369.57575757575756,633.7042310795576
40,372.6161616161616,631.8074716128096
41,375.65656565656565,629.9419189706427
42,378.6969696969697,628.106511748445
43,381.73737373737373,626.300248501525
44,384.77777777777777,624.522186653258
45,387.8181818181818,622.7714414032315
46,390.85858585858585,621.0471846353902
47,393.8989898989899,619.3486438261809
48,396.93939393939394,617.6751009526994
49,399.979797979798,616.0258914008339
50,403.020202020202,614.400402873412
51,406.06060606060606,612.7980742983452
52,409.1010101010101,611.2183947367743
53,412.14141414141415,609.6609022912153
54,415.18181818181813,608.1251830137041
55,418.2222222222222,606.6108698139426
56,421.2626262626262,605.1176413674427
57,424.30303030303025,603.6452210236738
58,427.3434343434343,602.1933757142064
59,430.38383838383834,600.7619148608575
60,433.4242424242424,599.3506892838374
61,436.4646464646464,597.9595901098936
62,439.50505050505046,596.588547680457
63,442.5454545454545,595.2375304597869
64,445.58585858585855,593.9065439431165
65,448.6262626262626,592.5956295647981
66,451.66666666666663,591.3048636064484
67,454.70707070707067,590.0343561050944
68,457.7474747474747,588.7842497613185
69,460.78787878787875,587.5547188474034
70,463.8282828282828,586.3459681154778
71,466.86868686868684,585.1582317056625
72,469.9090909090909,583.9917720542142
73,472.9494949494949,582.8468788016721
74,475.98989898989896,581.7238677010034
75,479.030303030303,580.6230795257468
76,482.07070707070704,579.544878978161
77,485.1111111111111,578.4896535973669
78,488.1515151515151,577.457812667495
79,491.19191919191917,576.4497861258299
80,494.2323232323232,575.466023470956
81,497.27272727272725,574.5069926709026
82,500.3131313131313,573.5731790712899
83,503.35353535353534,572.6650843034732
84,506.3939393939394,571.7832251926893
85,509.4343434343434,570.9281326662017
86,512.4747474747475,570.1003506614452
87,515.5151515151515,569.3004350341726
88,518.5555555555555,568.5289524665984
89,521.5959595959596,567.786479375546
90,524.6363636363636,567.0736008205914
91,527.6767676767677,566.3909094122097
92,530.7171717171717,565.73900421992
93,533.7575757575758,565.1184896804307
94,536.7979797979798,564.5299745057852
95,539.8383838383838,563.9740705915068
96,542.8787878787879,563.4513919247446
97,545.9191919191919,562.9625534924182
98,548.959595959596,562.5081701893639
99,552.0,562.0888557264797
