,x,y
0,70.0,890.5557674922923
1,76.58585858585859,873.1719729049366
2,83.17171717171718,857.7672879502252
3,89.75757575757575,843.9067178097715
4,96.34343434343434,831.2377671358563
5,102.92929292929293,819.4817500226591
6,109.51515151515152,808.4250999774875
7,116.1010101010101,797.9106798920081
8,122.68686868686868,787.8291003644023
9,129.27272727272728,778.1102551455803
10,135.85858585858585,768.7154077464677
11,142.44444444444446,759.6294951693529
12,149.03030303030303,750.853439990156
13,155.6161616161616,742.3964624407008
14,162.2020202020202,734.2684631922817
15,168.78787878787878,726.4742443728921
16,175.37373737373736,719.0123968699096
17,181.95959595959596,711.876025866446
18,188.54545454545456,705.0535470789888
19,195.1313131313131,698.5294829950475
20,201.7171717171717,692.2852591107953
21,208.3030303030303,686.3000001687138
22,214.88888888888889,680.5513263952366
23,221.47474747474746,675.0161497383922
24,228.06060606060606,669.6714701054487
25,234.64646464646464,664.4951716005571
26,241.23232323232324,659.4668110180581
27,247.8181818181818,654.5682049830374
28,254.4040404040404,649.7835059656592
29,260.98989898989896,645.0990769427522
30,267.57575757575756,640.5033583150536
31,274.16161616161617,635.9867348244563
32,280.7474747474747,631.5414024712559
33,287.3333333333333,627.1612354313955
34,293.9191919191919,622.8416529737141
35,300.50505050505046,618.5794863771907
36,307.0909090909091,614.3728458481921
37,313.67676767676767,610.2209874377203
38,320.2626262626262,606.1241799586552
39,326.8484848484848,602.0835719030048
40,333.4343434343434,598.1010583591501
41,340.020202020202,594.1791479290903
42,346.6060606060606,590.3208296456912
43,353.19191919191917,586.5294398899307
44,359.77777777777777,582.8085293081442
45,366.3636363636364,579.1617297292726
46,372.9494949494949,575.592621082107
47,379.5353535353535,572.1045983125374
48,386.1212121212121,568.700738300796
49,392.70707070707067,565.3836667787062
50,399.2929292929293,562.1554252469277
51,405.8787878787879,559.0173395159427
52,412.4646464646465,555.9699304642859
53,419.050505050505,553.0129319636194
54,425.6363636363636,550.1453510210509
55,432.22222222222223,547.3655295451925
56,438.8080808080808,544.6712061122181
57,445.3939393939394,542.0595777319216
58,451.979797979798,539.5273616137763
59,458.5656565656565,537.0708569329922
60,465.1515151515151,534.6860065965743
61,471.73737373737373,532.3684590093807
62,478.32323232323233,530.1136298401818
63,484.9090909090909,527.9167637877171
64,491.4949494949495,525.7729963467548
65,498.0808080808081,523.6774155741487
66,504.66666666666663,521.6251238548979
67,511.25252525252523,519.611299668204
68,517.8383838383838,517.6312593535291
69,524.4242424242425,515.6805188766557
70,531.0101010101009,513.7548555957429
71,537.5959595959596,511.8503700273856
72,544.1818181818182,509.9635476126731
73,550.7676767676767,508.09132048324636
74,557.3535353535353,506.2311292273576
75,563.939393939394,504.3809846559267
76,570.5252525252524,502.5395295686014
77,577.1111111111111,500.70610051981396
78,583.6969696969696,498.8807895848404
79,590.2828282828283,497.06450612585803
80,596.8686868686868,495.2590385580046
81,603.4545454545454,493.46711611543543
82,610.040404040404,491.69247061738247
83,616.6262626262626,489.93989823421185
84,623.2121212121212,488.21532125348324
85,629.7979797979798,486.52584984600685
86,636.3838383838383,484.8798438319023
87,642.969696969697,483.28697444665664
88,649.5555555555555,481.7582861071829
89,656.1414141414141,480.3062581778782
90,662.7272727272727,478.9448667366814
91,669.3131313131313,477.68964634113235
92,675.8989898989898,476.55775179442935
93,682.4848484848485,475.56801991148797
94,689.070707070707,474.74103128499854
95,695.6565656565656,474.0991720514852
96,702.2424242424242,473.66669565736345
97,708.8282828282828,473.469784624999
98,715.4141414141413,473.5366123187655
99,722.0,473.89740471110304
