,x,y
0,133.0,835.0678149964289
1,138.45454545454547,801.686673966369
2,143.9090909090909,778.1470150554443
3,149.36363636363637,761.5775778492177
4,154.8181818181818,749.7642774764194
5,160.27272727272728,741.0510863836644
6,165.72727272727272,734.240916110173
7,171.1818181818182,728.496499062489
8,176.63636363636363,723.2418876082108
9,182.0909090909091,718.0800034640096
10,187.54545454545453,712.7509301383791
11,193.0,707.1062556686747
12,198.45454545454544,701.0840326771643
13,203.9090909090909,694.6837384270752
14,209.36363636363637,687.9414246245454
15,214.8181818181818,680.9098006139154
16,220.27272727272725,673.65083980229
17,225.72727272727272,666.2333194774446
18,231.1818181818182,658.7305503716311
19,236.63636363636363,651.2181062253826
20,242.09090909090907,643.7715533513176
21,247.54545454545453,636.4641801979471
22,253.0,629.3647269134781
23,258.45454545454544,622.5351149096194
24,263.9090909090909,616.0281764253865
25,269.3636363636364,609.8853840909063
26,274.8181818181818,604.1346150326765
27,280.27272727272725,598.7888130565822
28,285.72727272727275,593.8469305667754
29,291.18181818181813,589.2957685623132
30,296.6363636363636,585.1118511752504
31,302.09090909090907,581.2633002087297
32,307.5454545454545,577.7117096750749
33,313.0,574.4140203338812
34,318.45454545454544,571.324394230108
35,323.9090909090909,568.3960892321702
36,329.3636363636364,565.5833335700288
37,334.8181818181818,562.8432003732845
38,340.27272727272725,560.1374822092675
39,345.72727272727275,557.434542841653
40,351.18181818181813,554.7105767226515
41,356.6363636363636,551.9493650396697
42,362.09090909090907,549.1414394955473
43,367.5454545454545,546.2832233093167
44,373.0,543.3761722169633
45,378.45454545454544,540.4259154721836
46,383.9090909090909,537.4413968471483
47,389.3636363636363,534.4340156332578
48,394.8181818181818,531.4167676419049
49,400.27272727272725,528.4033862052339
50,405.7272727272727,525.4074831768997
51,411.1818181818182,522.4416978886115
52,416.6363636363636,519.517052957043
53,422.09090909090907,516.6428351724439
54,427.5454545454545,513.8266832376192
55,433.0,511.074683462692
56,438.45454545454544,508.3914654598652
57,443.9090909090909,505.78029783818374
58,449.3636363636363,503.24318389829887
59,454.8181818181818,500.78095732722755
60,460.27272727272725,498.3933778931174
61,465.7272727272727,496.0792271400082
62,471.18181818181813,493.8364040825935
63,476.6363636363636,491.66202090098477
64,482.09090909090907,489.55249863547203
65,487.5454545454545,487.5036628812879
66,493.0,485.5108394833679
67,498.45454545454544,483.56895023111525
68,503.9090909090909,481.6726085531615
69,509.3636363636363,479.8162152121301
70,514.8181818181818,477.9940539993977
71,520.2727272727273,476.2003874298575
72,525.7272727272727,474.4295524366812
73,531.1818181818181,472.6760560660813
74,536.6363636363636,470.93467117207393
75,542.090909090909,469.200532111241
76,547.5454545454545,467.46923043749246
77,553.0,465.7369105968289
78,558.4545454545455,464.000365622104
79,563.9090909090909,462.2571328277871
80,569.3636363636363,460.5055895047249
81,574.8181818181818,458.74504861490425
82,580.2727272727273,456.97585448621527
83,585.7272727272727,455.1994785072126
84,591.1818181818181,453.4186148218787
85,596.6363636363636,451.63727602438524
86,602.090909090909,449.86088885385675
87,607.5454545454545,448.09638988913224
88,613.0,446.3523212435276
89,618.4545454545455,444.63892625959863
90,623.9090909090909,442.9682452039022
91,629.3636363636363,441.35421096176066
92,634.8181818181818,439.81274473202154
93,640.2727272727273,438.3618517218228
94,645.7272727272726,437.02171684135305
95,651.1818181818181,435.8148003986153
96,656.6363636363636,434.76593379418836
97,662.090909090909,433.9024152159902
98,667.5454545454545,433.2541053340397
99,673.0,432.8535229952193
