,x,y
0,162.0,316.4276393623952
1,166.6161616161616,312.3268509436812
2,171.23232323232324,308.2980395132663
3,175.84848484848484,304.341339648819
4,180.46464646464648,300.4567739029484
5,185.08080808080808,296.64425656186893
6,189.6969696969697,292.9035974040699
7,194.3131313131313,289.2345054589833
8,198.92929292929293,285.6365927656505
9,203.54545454545456,282.10937813139094
10,208.16161616161617,278.65229089046903
11,212.77777777777777,275.2646746627629
12,217.39393939393938,271.94579111243104
13,222.010101010101,268.6948237065805
14,226.62626262626262,265.5108814739351
15,231.24242424242425,262.39300276350195
16,235.85858585858585,259.3401590032405
17,240.47474747474746,256.35125845872983
18,245.0909090909091,253.42514999183535
19,249.7070707070707,250.5606268193785
20,254.32323232323233,247.75643027180223
21,258.93939393939394,245.0112535518408
22,263.55555555555554,242.32374549318612
23,268.17171717171715,239.69251431915595
24,272.78787878787875,237.11613140136168
25,277.4040404040404,234.593135018376
26,282.020202020202,232.1220341144005
27,286.6363636363636,229.7013120579336
28,291.25252525252523,227.32943040043807
29,295.86868686868684,225.0048326350088
30,300.4848484848485,222.7259479550409
31,305.1010101010101,220.4911950128968
32,309.7171717171717,218.29898567857438
33,314.3333333333333,216.14772879837457
34,318.9494949494949,214.03583395356912
35,323.5656565656566,211.96171521906825
36,328.1818181818182,209.9237949220887
37,332.7979797979798,207.9205074008207
38,337.4141414141414,205.95030276309666
39,342.030303030303,204.0116506450582
40,346.64646464646466,202.10304396982406
41,351.2626262626262,200.22300270615796
42,355.8787878787879,198.37007762713614
43,360.4949494949495,196.54285406881522
44,365.1111111111111,194.73995568889987
45,369.72727272727275,192.96004822541047
46,374.3434343434343,191.20184325535115
47,378.95959595959596,189.46410195337685
48,383.57575757575756,187.74563885046186
49,388.19191919191917,186.04532559256697
50,392.80808080808083,184.36209469930733
51,397.4242424242424,182.69494332262042
52,402.04040404040404,181.0429370054333
53,406.65656565656565,179.4052134403308
54,411.27272727272725,177.78098622822304
55,415.8888888888889,176.1695486370132
56,420.50505050505046,174.57027736026515
57,425.1212121212121,172.98263627587113
58,429.73737373737373,171.40618020471985
59,434.35353535353534,169.84055866936384
60,438.96969696969694,168.2855196526871
61,443.58585858585855,166.74091335657337
62,448.2020202020202,165.20669596057317
63,452.8181818181818,163.68293338057214
64,457.4343434343434,162.16980502745815
65,462.050505050505,160.66760756578972
66,466.66666666666663,159.17675867246308
67,471.2828282828283,157.69780079538035
68,475.8989898989899,156.23140491211709
69,480.5151515151515,154.77837428858996
70,485.1313131313131,153.3396482377247
71,489.7474747474747,151.91630587812352
72,494.3636363636364,150.50956989273308
73,498.979797979798,149.1208102875121
74,503.5959595959596,147.75154815009913
75,508.2121212121212,146.4034594084802
76,512.8282828282828,145.07837858965675
77,517.4444444444443,143.778302578313
78,522.060606060606,142.50539437548392
79,526.6767676767677,141.26198685722315
80,531.2929292929293,140.05058653327023
81,535.9090909090909,138.87387730571876
82,540.5252525252524,137.7347242276838
83,545.1414141414141,136.63617726196986
84,549.7575757575758,135.58147503973848
85,554.3737373737374,134.57404861917598
86,558.989898989899,133.61752524416121
87,563.6060606060605,132.7157321029333
88,568.2222222222222,131.87270008675918
89,572.8383838383838,131.09266754860172
90,577.4545454545455,130.38008406178704
91,582.070707070707,129.73961417867247
92,586.6868686868686,129.17614118931408
93,591.3030303030303,128.69477088013468
94,595.9191919191919,128.3008352925914
95,600.5353535353536,127.99989648184324
96,605.1515151515151,127.79775027541913
97,609.7676767676767,127.70043003188546
98,614.3838383838383,127.71421039951382
99,619.0,127.84561107494876
