,x,y
0,9.0,594.6885509991429
1,14.232323232323232,592.8656965656418
2,19.464646464646464,591.039543171923
3,24.6969696969697,589.2116223629198
4,29.92929292929293,587.3834381335587
5,35.161616161616166,585.5564664032102
6,40.3939393939394,583.7321544901342
7,45.62626262626263,581.9119205859287
8,50.85858585858586,580.0971532299762
9,56.09090909090909,578.2892107838926
10,61.323232323232325,576.4894209059734
11,66.55555555555556,574.6990800256417
12,71.7878787878788,572.9194528178956
13,77.02020202020202,571.1517716777572
14,82.25252525252526,569.3972361947166
15,87.48484848484848,567.6570126271829
16,92.71717171717172,565.9322333769305
17,97.94949494949496,564.2239964635451
18,103.18181818181819,562.5333649988746
19,108.41414141414143,560.8613666614722
20,113.64646464646465,559.2089931710483
21,118.87878787878789,557.5771997629149
22,124.11111111111111,555.9669046624342
23,129.34343434343435,554.3789885594664
24,134.5757575757576,552.8142940828163
25,139.80808080808083,551.2736252746826
26,145.04040404040404,549.7577470651025
27,150.27272727272728,548.2673847464021
28,155.50505050505052,546.803223447642
29,160.73737373737376,545.365907609066
30,165.96969696969697,543.9560404565477
31,171.2020202020202,542.5741834760389
32,176.43434343434345,541.2208558880158
33,181.66666666666669,539.8965341219276
34,186.89898989898992,538.6016512906438
35,192.13131313131314,537.3365966649022
36,197.36363636363637,536.1017151477546
37,202.5959595959596,534.8973067490161
38,207.82828282828285,533.723626059712
39,213.06060606060606,532.5808817265255
40,218.2929292929293,531.4692359262442
41,223.52525252525254,530.3888038402098
42,228.75757575757578,529.339653128763
43,233.98989898989902,528.3218034056923
44,239.22222222222223,527.3352257126824
45,244.45454545454547,526.3798419937593
46,249.6868686868687,525.4555245697406
47,254.91919191919195,524.5620956126809
48,260.1515151515152,523.6993266203198
49,265.3838383838384,522.8669378905303
50,270.61616161616166,522.064597995765
51,275.8484848484849,521.2919232783454
52,281.0808080808081,520.5484778876104
53,286.31313131313135,519.8337751925569
54,291.54545454545456,519.1472797363414
55,296.77777777777777,518.4884092116232
56,302.01010101010104,517.8565364359047
57,307.24242424242425,517.2509913268755
58,312.4747474747475,516.6710628777531
59,317.7070707070707,516.1160011326269
60,322.93939393939394,515.5850191617988
61,328.1717171717172,515.0772950371261
62,333.4040404040404,514.5919738073641
63,338.6363636363637,514.1281694735075
64,343.8686868686869,513.6849669641338
65,349.1010101010101,513.2614241107436
66,354.33333333333337,512.8565736231056
67,359.5656565656566,512.4694250645961
68,364.79797979797985,512.0989668275432
69,370.03030303030306,511.74416810856803
70,375.26262626262627,511.40398088392743
71,380.49494949494954,511.0773418848553
72,385.72727272727275,510.76317457290685
73,390.959595959596,510.46039111529836
74,396.1919191919192,510.1678943602512
75,401.42424242424244,509.88457981233336
76,406.6565656565657,509.6093376078018
77,411.8888888888889,509.34105448994467
78,417.1212121212121,509.07861578442356
79,422.3535353535354,508.8209073746159
80,427.5858585858586,508.5668176769567
81,432.81818181818187,508.3152396162814
82,438.0505050505051,508.06507260116814
83,443.2828282828283,507.815224499279
84,448.51515151515156,507.56461361270345
85,453.74747474747477,507.31217065330014
86,458.97979797979804,507.0568407180387
87,464.21212121212125,506.7975852643425
88,469.44444444444446,506.5333840854311
89,474.6767676767677,506.2632372856616
90,479.90909090909093,505.9861672558719
91,485.1414141414142,505.701220648722
92,490.3737373737374,505.4074703540372
93,495.6060606060606,505.10401747414926
94,500.8383838383839,504.7899932992398
95,506.0707070707071,504.46456128268176
96,511.30303030303037,504.12691901638135
97,516.5353535353536,503.77630020612156
98,521.7676767676768,503.4119766469031
99,527.0,503.0332601982874
