,x,y
0,73.0,791.9848411785714
1,79.48484848484848,754.4518190358914
2,85.96969696969697,725.2715342107336
3,92.45454545454545,702.149438130457
4,98.93939393939394,683.5430410611533
5,105.42424242424242,668.42482130049
6,111.9090909090909,656.0578524453224
7,118.39393939393939,645.8051418209745
8,124.87878787878788,636.9901578310083
9,131.36363636363637,628.8877294495301
10,137.84848484848484,620.8426990475898
11,144.33333333333331,612.4232049494732
12,150.8181818181818,603.5100753950923
13,157.3030303030303,594.2205569922643
14,163.78787878787878,584.7680189687647
15,170.27272727272725,575.3513345719366
16,176.75757575757575,566.1259685163345
17,183.24242424242425,557.2072516624083
18,189.72727272727272,548.6748936656131
19,196.2121212121212,540.5774956255206
20,202.6969696969697,532.9370627349266
21,209.1818181818182,525.7535169289639
22,215.66666666666666,519.0092095342094
23,222.15151515151513,512.6734339177957
24,228.63636363636363,506.70693813652076
25,235.12121212121212,501.06643758595686
26,241.6060606060606,495.709087801903
27,248.09090909090907,490.59592122268765
28,254.57575757575756,485.69265400595236
29,261.06060606060606,480.9694568062879
30,267.5454545454545,476.40068570521083
31,274.030303030303,471.9646131411409
32,280.5151515151515,467.6431588393786
33,287.0,463.42162074208153
34,293.4848484848485,459.2884059382418
35,299.96969696969694,455.234761593663
36,306.45454545454544,451.2545058809375
37,312.93939393939394,447.3437589094233
38,319.4242424242424,443.50067365522125
39,325.9090909090909,439.7251668911519
40,332.3939393939394,436.01865011673306
41,338.8787878787879,432.38376048815627
42,345.3636363636364,428.8240917482643
43,351.8484848484848,425.34392515652826
44,358.3333333333333,421.94796041902447
45,364.8181818181818,418.6410466184113
46,371.30303030303025,415.42791314390695
47,377.78787878787875,412.3129006212659
48,384.27272727272725,409.29969184275666
49,390.75757575757575,406.3910426971377
50,397.24242424242425,403.5885130996359
51,403.7272727272727,400.8922007231476
52,410.2121212121212,398.30054756129294
53,416.6969696969697,395.810331372323
54,423.18181818181813,393.41672995487886
55,429.66666666666663,391.1133882249759
56,436.1515151515151,388.8924852929873
57,442.6363636363636,386.74480154062877
58,449.1212121212121,384.65979140561114
59,455.60606060606057,382.6258045656987
60,462.09090909090907,380.6306838289432
61,468.57575757575756,378.66251142332436
62,475.060606060606,376.71036099405774
63,481.5454545454545,374.76504960090364
64,488.030303030303,372.81987986262214
65,494.5151515151515,370.87112592724435
66,501.0,368.91786915402804
67,507.48484848484844,366.9615776212303
68,513.969696969697,365.00567578102465
69,520.4545454545455,363.05511411442114
70,526.9393939393939,361.11593878618373
71,533.4242424242424,359.1948612997493
72,539.9090909090909,357.29882815214563
73,546.3939393939394,355.4345904889105
74,552.8787878787879,353.60827375900993
75,559.3636363636363,351.82494736975656
76,565.8484848484848,350.08820009225985
77,572.3333333333333,348.39986498070414
78,578.8181818181818,346.76012382672474
79,585.3030303030303,345.1677611276127
80,591.7878787878788,343.6204238050507
81,598.2727272727273,342.11488092384826
82,604.7575757575758,340.6472834106786
83,611.2424242424242,339.2134237728138
84,617.7272727272727,337.8089958168612
85,624.2121212121211,336.42985436749893
86,630.6969696969696,335.0722749862122
87,637.1818181818181,333.7332136900289
88,643.6666666666666,332.41056667025566
89,650.1515151515151,331.1034300112136
90,656.6363636363636,329.8123594089746
91,663.1212121212121,328.539629890097
92,669.6060606060605,327.28949553036114
93,676.090909090909,326.0684491735057
94,682.5757575757575,324.88548214996393
95,689.060606060606,323.7523439955987
96,695.5454545454545,322.68380217043904
97,702.030303030303,321.6979017774159
98,708.5151515151515,320.81622528109784
99,715.0,320.06415222642755
