,x,y
0,76.0,799.9311182866534
1,82.12121212121212,768.2408452703561
2,88.24242424242425,742.9135301222711
3,94.36363636363636,722.5329967505098
4,100.48484848484848,705.9249130249358
5,106.60606060606061,692.1332055479105
6,112.72727272727272,680.3965072700261
7,118.84848484848484,670.1246884815935
8,124.96969696969697,660.8754396327552
9,131.0909090909091,652.331348991379
10,137.21212121212122,644.2782332208636
11,143.33333333333331,636.5839615324521
12,149.45454545454544,629.1772988211845
13,155.57575757575756,622.0267488018475
14,161.6969696969697,615.1195772679787
15,167.8181818181818,608.445518550293
16,173.93939393939394,601.9923700967097
17,180.06060606060606,595.7462702518029
18,186.1818181818182,589.6921561593031
19,192.3030303030303,583.8142216646016
20,198.42424242424244,578.0963752172524
21,204.54545454545453,572.5226977734764
22,210.66666666666666,567.0779006986645
23,216.78787878787878,561.7477836698803
24,222.9090909090909,556.5196925783632
25,229.03030303030303,551.3829774320325
26,235.15151515151516,546.3294434980318
27,241.27272727272728,541.353626686373
28,247.39393939393938,536.4526227763674
29,253.5151515151515,531.625740884155
30,259.6363636363636,526.874150170276
31,265.75757575757575,522.2005265472425
32,271.8787878787879,517.6086993871097
33,278.0,513.1032982290471
34,284.1212121212121,508.6893994869116
35,290.24242424242425,504.3721731568169
36,296.3636363636364,500.15652952470646
37,302.4848484848485,496.0467658739247
38,308.6060606060606,492.0462131927884
39,314.72727272727275,488.156887470023
40,320.8484848484849,484.3792602746874
41,326.969696969697,480.7123321351837
42,333.09090909090907,477.15382520275455
43,339.2121212121212,473.7003805028461
44,345.3333333333333,470.34775518647024
45,351.45454545454544,467.09101978156843
46,357.57575757575756,463.9247554443724
47,363.6969696969697,460.84325121076904
48,369.8181818181818,457.8407012476607
49,375.93939393939394,454.9114021043302
50,382.06060606060606,452.04994996380174
51,388.1818181818182,449.25143591855425
52,394.3030303030303,446.5115898793349
53,400.42424242424244,443.8267940910751
54,406.54545454545456,441.1940452819062
55,412.6666666666667,438.61091483652694
56,418.78787878787875,436.0755089695698
57,424.9090909090909,433.58642889896686
58,431.030303030303,431.14273101931775
59,437.1515151515151,428.7438870752549
60,443.27272727272725,426.3897443348112
61,449.3939393939394,424.08048576278543
62,455.5151515151515,421.8165901941101
63,461.6363636363636,419.59879250721707
64,467.75757575757575,417.4280437974043
65,473.8787878787879,415.30547155020326
66,480.0,413.23233981474436
67,486.1212121212121,411.21000937712375
68,492.24242424242425,409.23989793377103
69,498.3636363636364,407.32344026481405
70,504.4848484848485,405.46204840744724
71,510.6060606060606,403.6570718292966
72,516.7272727272727,401.90975760178776
73,522.8484848484848,400.2212105735114
74,528.969696969697,398.59235354359043
75,535.090909090909,397.02388743504645
76,541.2121212121212,395.516251468166
77,547.3333333333333,394.06958333386785
78,553.4545454545455,392.6836793670691
79,559.5757575757575,391.3579547200516
80,565.6969696969697,390.0914035358291
81,571.8181818181818,388.8825591215132
82,577.939393939394,387.7294541216803
83,584.060606060606,386.62958069173817
84,590.1818181818181,385.5798506712926
85,596.3030303030303,384.5765557575135
86,602.4242424242424,383.6153276785021
87,608.5454545454545,382.6910983666572
88,614.6666666666666,381.79806013204177
89,620.7878787878788,380.9296258357497
90,626.9090909090909,380.07838906327197
91,633.030303030303,379.2360842978639
92,639.1515151515151,378.39354709391114
93,645.2727272727273,377.54067425029626
94,651.3939393939394,376.6663839837659
95,657.5151515151515,375.7585761022969
96,663.6363636363636,374.8040921784626
97,669.7575757575758,373.7886757228002
98,675.8787878787879,372.6969323571768
99,682.0,371.51228998815606
